Date,Time,Latitude,Longitude,Heading (degrees Magnetic),Chlorophyll (ug/L),ODO (mg/L),Salinity (PPT),Temperature (C)
20260901,120728,25.912623236900718,-80.1376241674702,205.35562951023022,0.9504133318479364,5.302020893925912,29.721572103134253,29.869895655620674
20260901,120729,25.912622114499,-80.1376268007081,197.65713539973774,0.9519246669169785,5.305700096608686,29.708915968636997,29.864779529964245
20260901,120730,25.912621307840347,-80.13762961809452,195.55885102057593,0.9539995117870612,5.3106942644797375,29.691422713383695,29.860383620402327
20260901,120731,25.91261994754859,-80.13763504972675,196.35839269990169,0.9546701706810383,5.311825636168475,29.668698462135538,29.85545811113247
20260901,120732,25.912618105192298,-80.1376420278931,194.15791529908498,0.9526809890636818,5.313335767366461,29.65490013850344,29.85232056376504
20260901,120733,25.912616061926524,-80.1376510331613,193.7814426428431,0.9506888679149824,5.312126896897042,29.644311012568668,29.84605168117521
20260901,120734,25.912613792784487,-80.13766131841817,193.90033076710205,0.9441815346040632,5.307069505161319,29.65158236888395,29.84405511831828
20260901,120735,25.91261256764749,-80.13766682216543,194.09172314315265,0.9384774007415985,5.30445146135328,29.670553253020863,29.847440843593375
20260901,120736,25.91261132598082,-80.1376723213321,194.09172314315248,0.9322836139061246,5.298187448007767,29.69468931442998,29.850064529538756
20260901,120737,25.912608740058364,-80.13768377401819,194.5691374128253,0.9239241653970508,5.292238247278746,29.75471054617927,29.85677038773151
20260901,120738,25.912606001254417,-80.13769548953827,194.0687283223219,0.9084561714721847,5.279454730542951,29.842761156930777,29.868016464000195
20260901,120739,25.912603311161654,-80.13770742386038,194.24622020285,0.8932512735250349,5.2700945177768785,29.938092839057663,29.88289248290668
20260901,120740,25.912600599978916,-80.13771929565506,194.56203550541323,0.8789135003003786,5.265020633674579,30.03169209809285,29.899356656513007
20260901,120741,25.912598175451187,-80.13772967210855,195.3850165145626,0.8723605728174996,5.266492591433377,30.10178133022153,29.910559058126513
20260901,120742,25.912595582229123,-80.13774014973932,199.74183642261397,0.8669036037308474,5.273555589694141,30.16464180905914,29.92275644959166
20260901,120743,25.912592698724623,-80.1377490826354,216.72789672072048,0.8625609344721099,5.277377392270893,30.210087796349786,29.9305023944609
20260901,120744,25.912588790977118,-80.13775490534503,243.83660295957998,0.8652085813906525,5.289961806560781,30.223433046982326,29.934515857581857
20260901,120745,25.912584736245922,-80.13775711994957,272.4914693527264,0.8670014523752384,5.299220632906451,30.2302217715046,29.93321232020231
20260901,120746,25.912581738859426,-80.13775697495045,288.7104214693102,0.8685721567217982,5.303450835222719,30.227629301262915,29.934085236541293
20260901,120747,25.912579351978305,-80.1377560761952,297.7608988895774,0.8709385411679792,5.307862789864778,30.22617865548925,29.932499742124985
20260901,120748,25.912576422588,-80.13775436191075,294.10850688242647,0.8705928083747154,5.311325632878592,30.220104251406003,29.93073575298487
20260901,120749,25.912571784346913,-80.13775205430265,295.36354545164625,0.8732363385753125,5.319498578885416,30.21051448884765,29.92810146193737
20260901,120750,25.91256559952752,-80.13774879464466,297.8224970183226,0.8769036441518715,5.326965347348909,30.197078422157585,29.922552139426003
20260901,120751,25.912558257363706,-80.13774448678369,298.9903289955795,0.8827614949732957,5.3311843452449565,30.17377070907705,29.91577741423969
20260901,120752,25.912549220727794,-80.13773892003344,299.1801254015988,0.8888890343555452,5.334267946561758,30.143359425841762,29.9074908848523
20260901,120753,25.912540361789052,-80.13773342002715,300.5663604197003,0.8902513622665824,5.330636258584989,30.121871525972036,29.901616122913605
20260901,120754,25.912531252486822,-80.13772743868066,300.2199115596039,0.8895619922408847,5.328990583099252,30.092546153177846,29.897294804202815
20260901,120755,25.912522085355434,-80.13772150219009,298.64976979485044,0.8844900485138496,5.325113157993419,30.070652701457824,29.895335796568972
20260901,120756,25.912512410469493,-80.13771562555422,299.3983695671601,0.8714016175562815,5.325505786568931,30.052347851160526,29.89587303021801
20260901,120757,25.912502687932445,-80.13770953526118,300.45364196274613,0.8553406464135237,5.321162775919585,30.040005305028913,29.89812184510544
20260901,120758,25.91249347157208,-80.13770351077615,299.91745354536954,0.8402282110784667,5.31949185774223,30.03389454002427,29.905800318087188
20260901,120759,25.912485401563345,-80.13769834800257,301.228268574536,0.8245827555712184,5.318548186720427,30.030388671329327,29.909629701361965
20260901,120800,25.912478044619565,-80.13769338895736,306.23042536779394,0.8120128536262476,5.316856007607555,30.029355594547884,29.916724133084458
20260901,120801,25.91247157350078,-80.1376881175753,325.5911014508163,0.8011240590093659,5.317100141738943,30.025820886918112,29.92024825906643
20260901,120802,25.912467989914358,-80.13768230083484,355.82516607365244,0.7969987902553578,5.3215048141505,30.023981714783996,29.925358327682165
20260901,120803,25.912467690721147,-80.13767774380901,16.322065652294505,0.7979948897566244,5.328017009195886,30.022142015530395,29.928066787028484
20260901,120804,25.912468602517738,-80.1376742821397,24.459234689342118,0.7988486556004386,5.333462401224997,30.017649369615164,29.93055077784548
20260901,120805,25.91246986467163,-80.13767119722263,20.951107042866543,0.8004325295192705,5.3361853775247825,30.017200345454533,29.93351786618711
20260901,120806,25.9124716247152,-80.13766608663738,13.251898905556512,0.8039031667604931,5.345241743772618,30.00864600251397,29.934044195156453
20260901,120807,25.912472970094278,-80.13765973533528,11.084195171734995,0.8006934746629051,5.35311232729648,29.996477481239072,29.9368705425957
20260901,120808,25.912474415891467,-80.13765153038284,11.375756893801523,0.8028618991663152,5.361816926134614,29.97875342284561,29.93809562078979
20260901,120809,25.91247615766533,-80.13764190561444,11.993439795309012,0.7997027206224326,5.371892574192334,29.959609291416136,29.938425010664144
20260901,120810,25.91247816953281,-80.13763137665859,11.619400111043872,0.7962753500419117,5.375078503260791,29.936121020670992,29.937956901701167
20260901,120811,25.91248022728695,-80.13762025071613,12.052457759966423,0.7964949830614183,5.376726890754253,29.907927669851286,29.93457446907772
20260901,120812,25.9124826647266,-80.13760755889166,11.58890138659232,0.79747570107472,5.363477035443609,29.890164025340347,29.926849643057526
20260901,120813,25.9124848514866,-80.13759570345081,11.480959724959538,0.7996226401817823,5.34969992843858,29.892979387579285,29.92041295637546
20260901,120814,25.912487050469903,-80.13758366655452,11.486340186032281,0.8025938050040998,5.33169269482206,29.903069643849502,29.913648711845006
20260901,120815,25.91248914835026,-80.1375721886061,11.720191747651695,0.8081161794767198,5.318952463114963,29.92150877717825,29.908050342554475
20260901,120816,25.91249099018789,-80.1375623181351,12.009652384664886,0.8157220157438245,5.303622733278374,29.94547526061408,29.909359136579628
20260901,120817,25.912492780618827,-80.13755296107732,6.227017908030297,0.8193686771844273,5.29166472986834,29.968257792690977,29.9095553237892
20260901,120818,25.91249365277237,-80.13754407445573,347.57526587973035,0.8239881369482893,5.28305505287199,29.990624561970545,29.910916846232407
20260901,120819,25.912492265388703,-80.13753707338093,324.80334533333837,0.8256858119995034,5.286935583534752,30.00417662054186,29.91334187754211
20260901,120820,25.912489407321033,-80.13753256839982,311.27479649635825,0.8251004529306813,5.2897715324443855,30.012027781561965,29.912474546532362
20260901,120821,25.912486180629895,-80.13752941963415,307.0109501964047,0.825624747396005,5.293290546854697,30.010216568188273,29.91511430238066
20260901,120822,25.912481334301656,-80.13752535785977,305.57000739228675,0.8268634161908947,5.299529588217118,30.009132617374643,29.913872455531806
20260901,120823,25.912475170617295,-80.13752045729372,305.05134163287084,0.8255101526901854,5.307684002095172,30.001471134109227,29.909246118764095
20260901,120824,25.91246756510995,-80.13751452532492,303.94989370307826,0.8272410560208436,5.315388683876964,29.98775750960156,29.908517277736767
20260901,120825,25.912459093878283,-80.13750818472528,303.8449172143205,0.8289759281119212,5.326491540599041,29.96748024766853,29.90325511394652
20260901,120826,25.91245016773514,-80.13750153002158,303.66399011202776,0.82927354168429,5.3351435033193315,29.941470468353373,29.89735143420186
20260901,120827,25.912440911566776,-80.13749467628335,303.25440953400135,0.8318199408021915,5.342602926126691,29.913689514027933,29.898219989693622
20260901,120828,25.912431485035434,-80.13748780403793,304.25937285106346,0.8331033651547654,5.352433106482482,29.880054300748764,29.895263885927715
20260901,120829,25.91242228300246,-80.13748083584372,305.35950092847946,0.834233979543736,5.359158374271525,29.845139023367583,29.89326315578303
20260901,120830,25.912413222032402,-80.13747368752337,306.0163393794271,0.835371061969725,5.368297467275803,29.81529068483344,29.89558622390473
20260901,120831,25.912405402780948,-80.13746736773518,306.8570911654813,0.8384490018906369,5.3745703067309805,29.783905328541987,29.894929512246286
20260901,120832,25.91239790795335,-80.13746112123808,307.29500508192933,0.8446503159732642,5.379751082931652,29.7674954865335,29.894892967643557
20260901,120833,25.912391589071984,-80.13745577046981,301.9008976679857,0.8479568151896942,5.384232894394288,29.749640645966736,29.894483960779077
20260901,120834,25.912384820340648,-80.13745108622668,284.47068537168946,0.852768992552055,5.390011065977196,29.73804051954324,29.896965498863157
20260901,120835,25.912378377542584,-80.13744923767776,260.36352438619247,0.858904957651764,5.394335341044483,29.730551472694092,29.89509960055307
20260901,120836,25.91237304749719,-80.13745024383215,234.17200488358185,0.8606431885768256,5.39631872089309,29.72683904330686,29.89472804231817
20260901,120837,25.91236967208496,-80.13745295314592,210.45253726706142,0.865211075679232,5.3942559411595825,29.73163973984051,29.896420327638527
20260901,120838,25.91236817371435,-80.13745578655765,194.06228397985984,0.8618824699122298,5.394259377010269,29.737564523416825,29.89436946333309
20260901,120839,25.912367560657458,-80.13745850761993,185.95272967433576,0.8600858460623472,5.391036986391702,29.741525863925997,29.897544367485747
20260901,120840,25.91236719192089,-80.13746243924416,190.50638477623852,0.8565147918404206,5.390993167703428,29.751418489818196,29.897265494706957
20260901,120841,25.91236618573243,-80.13746847120173,192.96849356844194,0.8526424026764354,5.386041611680109,29.76861719177915,29.901451252878243
20260901,120842,25.912364406179588,-80.13747706239425,191.73899345155192,0.8489552160844689,5.384319845342007,29.79673021295482,29.906747032938146
20260901,120843,25.912362654477878,-80.13748643436033,192.180909155841,0.8441679315748315,5.382136740150053,29.826059566804847,29.909903575585155
20260901,120844,25.912360663740948,-80.13749668756869,192.51824437425546,0.8386562047629613,5.38343934257837,29.859927949063728,29.916772211896827
20260901,120845,25.91235849758718,-80.13750753422616,193.32515586017232,0.8293757386229028,5.3844047332141045,29.89517616513028,29.923000649653734
20260901,120846,25.912356106654432,-80.13751875707766,193.7743559019097,0.8237576104827218,5.389621762277893,29.91835181578826,29.93125918556441
20260901,120847,25.91235357626887,-80.13753023259815,194.08697927957172,0.8174133168972217,5.391440920110621,29.936387524194227,29.938129287336213
20260901,120848,25.912350909209692,-80.13754204877011,194.23765551696619,0.811302477062963,5.395400982018987,29.935613479753997,29.943123505587195
20260901,120849,25.91234816262771,-80.13755408311356,194.19399817757125,0.8109693324169763,5.39237637849842,29.924728573257298,29.942105913312417
20260901,120850,25.912345713983665,-80.13756484641685,193.6207779738755,0.813292688799226,5.391084317395919,29.909298115598197,29.940531771685603
20260901,120851,25.912343640640906,-80.13757435940128,195.2559740235236,0.8222882226287606,5.382415331974818,29.89292699632669,29.93590650658284
20260901,120852,25.9123414241024,-80.13758339458629,206.99283993926957,0.8316099477091723,5.373892798978899,29.87883615738179,29.931396013026703
20260901,120853,25.912337921708897,-80.13759103908686,233.27560996916705,0.8393959803411649,5.361693580230774,29.869733069009687,29.92516480968892
20260901,120854,25.912333871993546,-80.13759439802618,263.6631313378286,0.8469913590266112,5.358893485527119,29.86618992063349,29.92330637650112
20260901,120855,25.912330583997377,-80.13759480397859,289.592571624286,0.8504152974212603,5.356970529572466,29.864282086681712,29.92677677934926
20260901,120856,25.912328246825865,-80.13759387910856,300.4637201649789,0.8505071946964661,5.359953044291356,29.868823220075395,29.928101648740732
20260901,120857,25.912326337185576,-80.13759263032587,302.5892521616677,0.8491706691919125,5.358790062231248,29.874541791910342,29.926625986973274
20260901,120858,25.912322665467087,-80.1375900207831,294.03523444116814,0.8502339070537577,5.3607902494217665,29.879362853578638,29.9293969631607
20260901,120859,25.912317610925594,-80.13758751467876,292.94100658886475,0.8512146622174152,5.363668773392789,29.88735840664891,29.932913906210732
20260901,120900,25.912310935547097,-80.1375843734526,294.6148451272377,0.8510414964408922,5.368132759809031,29.907437969235986,29.93979846096582
20260901,120901,25.912302960669656,-80.13758031138805,294.42931470035523,0.8529824094802496,5.372277162056045,29.929504141913224,29.948494080835403
20260901,120902,25.91229418020654,-80.13757587718088,294.93387774969676,0.8518620872286103,5.380348214929944,29.96091368149513,29.9581844425837
20260901,120903,25.912283905367286,-80.13757056645778,294.7715270644677,0.849466271798997,5.387760915648001,29.997286414023364,29.968415837501865
20260901,120904,25.91227414621965,-80.13756555961824,294.41906273475774,0.8491606896076391,5.3925855859453895,30.03292990751262,29.97576431814741
20260901,120905,25.91226423459316,-80.13756055654247,294.67196547328905,0.8515866615397012,5.398589495267543,30.059142490536125,29.9821186686716
20260901,120906,25.91225436720977,-80.13755551727725,295.1817237849942,0.8529020599559333,5.40525922421187,30.08164102093203,29.98415572615941
20260901,120907,25.912244513933064,-80.1375503667008,295.9131647602883,0.8541015467216755,5.409914731478759,30.089581375871212,29.984122006753058
20260901,120908,25.912234743915874,-80.13754508929533,295.81260472595625,0.8540883636511724,5.415111579684087,30.091418192733695,29.984873121154894
20260901,120909,25.912225362598527,-80.13754004445873,295.5756903369786,0.8523135146101559,5.419999895221927,30.088184459921944,29.981801114831445
20260901,120910,25.91221732360116,-80.13753576697094,297.2708227204359,0.8538585508762391,5.422579144276375,30.08107407521302,29.98014649246662
20260901,120911,25.912210014002834,-80.1375315777545,303.00342691650167,0.8512357956266591,5.426781852230023,30.074591463854084,29.978463876120486
20260901,120912,25.91220350245505,-80.1375268758442,323.5470583321784,0.8505300855750363,5.43008026079208,30.06564965007923,29.975776668617083
20260901,120913,25.912199589434824,-80.13752098652259,353.28569811987956,0.8518245367810223,5.431644094366206,30.061215730351158,29.975775206769182
20260901,120914,25.91219905996461,-80.13751598635255,12.606014789012379,0.8533477365182659,5.431917719719537,30.056737587424614,29.973830100323628
20260901,120915,25.91219946188536,-80.13751398827098,17.975413287366234,0.8529388862366064,5.43378784931947,30.05512395271574,29.973544747326365
20260901,120916,25.912200030218695,-80.13751204077097,17.975413287365207,0.8536880747571743,5.430981321010975,30.057024152395893,29.973857653114486
20260901,120917,25.912201646103952,-80.13750650363924,13.727126511317218,0.8543962197258501,5.4299777003070835,30.055926709332226,29.97336295562216
20260901,120918,25.91220288860395,-80.13750084863925,13.727126511316925,0.8587695936219205,5.427076980180911,30.051892461261737,29.973038860576885
20260901,120919,25.912204786659153,-80.1374922100057,11.417166486051313,0.8606366936771159,5.423469280651204,30.045504437684325,29.972332971573074
20260901,120920,25.912206603341147,-80.13748220869327,11.916431268009532,0.8618519217838934,5.417375131008847,30.0298361665066,29.969599984690387
20260901,120921,25.912208667374564,-80.13747133484966,12.176068835341962,0.8678720683786546,5.4100716770606585,30.011482008657307,29.9637296045667
20260901,120922,25.912210876287478,-80.1374599532731,12.89205881322855,0.8707144488659149,5.407824049819802,29.979564024364773,29.95744843417203
20260901,120923,25.91221329089181,-80.13744822470282,11.4679038542368,0.8762457676360692,5.4024207466462455,29.941837126207325,29.950627091691025
20260901,120924,25.912215701365326,-80.13743501471049,11.031964010605911,0.876643423961345,5.39813667929974,29.904114266755204,29.94219274954704
20260901,120925,25.912217822898572,-80.13742291648427,10.988792817230495,0.8846057348355819,5.396534609600518,29.86894957909584,29.931120640346613
20260901,120926,25.912219927257077,-80.13741086787013,11.82167071913632,0.8909725663898701,5.397524957368182,29.84738224976526,29.921201386934346
20260901,120927,25.91222221450439,-80.13739871865964,11.766200651084883,0.8973313603564581,5.399032268150939,29.834093466889378,29.913773339044372
20260901,120928,25.91222451852052,-80.13738642101569,11.486546610426716,0.9040466269932091,5.3979252640045825,29.835721942229398,29.908122236319137
20260901,120929,25.91222675300882,-80.13737419588195,12.089082854631409,0.910224184304637,5.404235559950824,29.85822986540615,29.903567202886926
20260901,120930,25.912229130150333,-80.13736185666296,12.60337179562916,0.9154153436793423,5.404015587070305,29.893562043912052,29.904854785950203
20260901,120931,25.912231427533374,-80.13735043313451,13.334639895271962,0.9176328085906363,5.4049209900240776,29.934534196253317,29.90940515155167
20260901,120932,25.91223352868627,-80.13734057776124,12.928944860862883,0.9188892266802986,5.40498552714647,29.971680882460777,29.916152316705436
20260901,120933,25.912235485437872,-80.13733110119558,5.599454398669163,0.918460692202929,5.404048504872671,30.00525400416494,29.921949324400007
20260901,120934,25.91223633342337,-80.1373214851726,344.30035707820826,0.916405797339303,5.402646589294498,30.037888514844667,29.929508176106996
20260901,120935,25.912234649557444,-80.13731482489214,320.23953913936816,0.9145881618619809,5.401585910752994,30.060692100295583,29.93105572667612
20260901,120936,25.91223155805714,-80.13731069382955,308.4272840132229,0.9112806285191353,5.39930132434559,30.070678790353412,29.93414499851417
20260901,120937,25.912228316446615,-80.1373078345921,304.66607086006684,0.9088191785543037,5.397308594802043,30.076964552630937,29.937940690041867
20260901,120938,25.912224771253843,-80.13730510885622,305.01954832618316,0.9089855008878749,5.395991265299895,30.082640073268465,29.938691116702113
20260901,120939,25.912219884410888,-80.1373013018256,305.43861867181374,0.9044835824772216,5.394560797466988,30.093103831558174,29.943960982558533
20260901,120940,25.912213363095425,-80.13729614200521,305.41369973196504,0.9010306939815441,5.390913158437235,30.103003316119302,29.945801068030065
20260901,120941,25.912205577596108,-80.13728998760182,305.26333578541715,0.8944679426423694,5.389639492028311,30.119200405713972,29.95225624113456
20260901,120942,25.91219709760466,-80.13728332138632,305.21544760432766,0.8900244293939745,5.385672316183522,30.13255611441755,29.956331254502132
20260901,120943,25.91218822323408,-80.13727635750683,304.98032655745726,0.8877798489306079,5.383923212320171,30.149263511679628,29.963665876721162
20260901,120944,25.912178355116666,-80.13726868107241,305.9623287210327,0.8888995330696283,5.380390841121767,30.166702174566254,29.968018809718057
20260901,120945,25.912169263485904,-80.13726134745745,305.9040692663277,0.8915844343513775,5.378273790501776,30.180936009919762,29.97248862847299
20260901,120946,25.912160023908633,-80.13725391043556,306.28414574729624,0.8952482659021083,5.375954540768172,30.194593115645613,29.977734324668436
20260901,120947,25.912150847491304,-80.13724642060282,306.9430912631235,0.8992717696660841,5.372219012380286,30.20591595329285,29.9808927882058
20260901,120948,25.91214281654594,-80.13723970632645,308.19882607581087,0.9057935247769027,5.368066374780737,30.21459382860029,29.983005564311078
20260901,120949,25.912135947251347,-80.13723369678105,308.314863781229,0.9088969745867351,5.362194257967834,30.21241306432879,29.982686333626702
20260901,120950,25.912129776046505,-80.13722827541883,307.63854886228916,0.9138876066625258,5.360321442200533,30.20614937062614,29.986360487888508
20260901,120951,25.912123546784112,-80.13722293462229,298.75068484512343,0.9182203351586491,5.353453333061306,30.19944672730584,29.987300919847684
20260901,120952,25.912117094937987,-80.13721899927681,277.0558361318491,0.9211392492702951,5.347925114363641,30.19075468621903,29.986838735029313
20260901,120953,25.912111414748875,-80.13721821763508,249.85331510700743,0.9250717467361418,5.347307938035576,30.194619590098238,29.985540649381257
20260901,120954,25.91210683957597,-80.13722008374934,220.52592146141404,0.9253593215692912,5.34455322549482,30.201290151433067,29.987537334832126
20260901,120955,25.912104878433542,-80.13722263426668,204.15438639525593,0.9277542632603433,5.348615514331972,30.211401673074914,29.98829963699151
20260901,120956,25.912103897234864,-80.13722506673898,199.15164928711366,0.9279732883205544,5.34752588962572,30.217830045379966,29.987593181427346
20260901,120957,25.91210298714524,-80.13722798018267,195.86456694825327,0.9279395137130141,5.349830625636455,30.226498031637163,29.987007018702865
20260901,120958,25.9121018179215,-80.13723255428872,195.89859044916872,0.9254257820634991,5.352848220023072,30.239726666637303,29.99006334414
20260901,120959,25.912100061709953,-80.13723940925954,193.80692702719762,0.9220369550494772,5.358289057390308,30.257582674313863,29.990024103548635
20260901,121000,25.912098194003097,-80.13724785870025,194.37777913821188,0.913961917730322,5.359132524540267,30.271273837086614,29.988654298661476
20260901,121001,25.91209599232331,-80.13725740749501,195.36947048472658,0.9024530122877824,5.367100597649584,30.28109082459962,29.991472208335665
20260901,121002,25.91209338418171,-80.13726795659538,195.11917701045007,0.8868239998956361,5.369163297923578,30.28011016103456,29.99016133984713
20260901,121003,25.912090659300873,-80.13727916930311,195.04412000525429,0.8654107884380489,5.373401161439333,30.27145691431858,29.992258984848146
20260901,121004,25.91208758179941,-80.13729189922617,195.1817658224335,0.8412689934448238,5.3768507941736,30.254753992111166,29.992427075359316
20260901,121005,25.91208474299725,-80.13730353023898,195.9381887539444,0.8165323507459357,5.3790696040247115,30.23366272199794,29.99396316563095
20260901,121006,25.912081715921364,-80.13731531481831,196.3237340766917,0.7948168731650267,5.376958963048581,30.21081697163204,29.993355771841532
20260901,121007,25.91207858114862,-80.13732721481361,196.99523486052198,0.7837470669205873,5.381025673799618,30.19697797094115,29.997010747361557
20260901,121008,25.912075323153164,-80.13733906585533,196.71954203301436,0.7766879507354523,5.380249132979283,30.181761650406354,29.99931473795855
20260901,121009,25.91207210056953,-80.13735099309964,197.09777291111973,0.7807727825406614,5.38468544656759,30.17908724437865,30.00296238112337
20260901,121010,25.91206881022897,-80.137362885616,197.49810458198715,0.7902013113056571,5.38764439580373,30.183875577596393,30.003197881809825
20260901,121011,25.912065588935434,-80.13737424550207,197.41610377926986,0.8046538937076394,5.391501939090402,30.193069189366348,30.006222657292817
20260901,121012,25.912062836289817,-80.13738400137028,197.6492722609978,0.8191578859769917,5.3975054751942935,30.19889097666701,30.004527324880065
20260901,121013,25.912060230464267,-80.13739310696273,202.49480789564294,0.8348469473808418,5.403062123885289,30.20677242176044,30.003500090082497
20260901,121014,25.912056707252844,-80.13740256588363,220.42764909963284,0.8476496504226709,5.410726467451813,30.210396825091966,30.002100393870922
20260901,121015,25.912052557136434,-80.13740798199981,248.9262596921921,0.8577830660311451,5.416516298283144,30.214989027057484,30.000571210743036
20260901,121016,25.912048161931487,-80.13740986495813,273.10151712242964,0.8667487544052144,5.416750261292973,30.21577215346355,29.998619764538997
20260901,121017,25.91204462948411,-80.13740965216009,284.6040376246678,0.8745233841349664,5.4179462763902055,30.217232159386594,29.999760481234876
20260901,121018,25.912041527895113,-80.1374087536959,289.4803786669681,0.8789653635451641,5.4183250619688,30.21743148115095,29.998203190662515
20260901,121019,25.91203706994317,-80.13740700051348,287.0146497790928,0.8865460291730637,5.416001361091463,30.215952434332987,29.998601416411677
20260901,121020,25.91203038470894,-80.13740472610463,287.66274730622797,0.9011194751691672,5.413219735213637,30.21807898483328,29.999124812059616
20260901,121021,25.91202231332506,-80.13740186870953,289.5304013765291,0.9161080624686898,5.410335287404219,30.21871149605686,29.99976724907818
